"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Sun Mar  6 18:07:28 2016","1.00","20.04","0.00","1.00","41.97","-1.00","1.00","999.87","-1.00","1.00","2.42","46.07","88.87"
"Sun Mar  6 18:08:04 2016","1.00","20.11","0.00","1.00","41.99","-1.00","1.00","999.89","-1.00","1.00","2.83","45.86","97.18"
"Sun Mar  6 18:08:39 2016","1.00","19.96","0.00","1.00","42.07","-1.00","1.00","999.84","-1.00","1.00","2.56","46.02","102.94"
"Sun Mar  6 18:09:15 2016","1.00","19.98","0.00","1.00","42.09","-1.00","1.00","999.83","-1.00","1.00","3.75","46.42","108.94"
"Sun Mar  6 18:09:51 2016","1.00","20.04","0.00","1.00","41.38","-1.00","1.00","999.83","-1.00","1.00","2.29","46.09","112.46"
"Sun Mar  6 18:10:26 2016","1.00","20.15","0.00","1.00","41.92","-1.00","1.00","999.89","-1.00","1.00","2.70","46.49","117.07"
"Sun Mar  6 18:11:02 2016","1.00","19.86","0.00","1.00","41.48","-1.00","1.00","999.90","-1.00","1.00","1.83","46.49","120.06"
"Sun Mar  6 18:11:37 2016","1.00","19.75","0.00","1.00","41.73","-1.00","1.00","999.89","-1.00","1.00","4.07","46.54","124.87"
"Sun Mar  6 18:12:13 2016","1.00","20.07","0.00","1.00","41.76","-1.00","1.00","999.90","-1.00","1.00","4.59","46.39","127.81"
"Sun Mar  6 18:12:49 2016","1.00","20.08","0.00","1.00","42.30","-1.00","1.00","999.97","-1.00","1.00","2.45","45.96","131.54"
"Sun Mar  6 18:13:24 2016","1.00","20.11","0.00","1.00","42.45","-1.00","1.00","999.96","-1.00","1.00","2.47","46.12","133.90"
"Sun Mar  6 18:14:00 2016","1.00","20.08","0.00","1.00","41.99","-1.00","1.00","999.95","-1.00","1.00","359.62","45.47","135.45"
"Sun Mar  6 18:14:36 2016","1.00","19.90","0.00","1.00","41.85","-1.00","1.00","999.98","-1.00","1.00","2.15","45.90","138.94"
"Sun Mar  6 18:15:11 2016","1.00","20.04","0.00","1.00","41.35","-1.00","1.00","999.95","-1.00","1.00","2.93","45.58","141.45"
"Sun Mar  6 18:15:46 2016","1.00","20.05","0.00","1.00","41.75","-1.00","1.00","999.95","-1.00","1.00","2.56","45.98","144.06"
"Sun Mar  6 18:16:22 2016","1.00","20.03","0.00","1.00","42.32","-1.00","1.00","999.96","-1.00","1.00","2.05","45.98","145.76"
"Sun Mar  6 18:16:57 2016","1.00","20.01","0.00","1.00","41.91","-1.00","1.00","999.99","-1.00","1.00","2.70","46.31","148.05"
"Sun Mar  6 18:17:32 2016","1.00","20.06","0.00","1.00","41.99","-1.00","1.00","1000.01","-1.00","1.00","5.19","47.12","149.40"
"Sun Mar  6 18:18:07 2016","1.00","20.04","0.00","1.00","41.38","-1.00","1.00","1000.00","-1.00","1.00","3.55","46.33","151.14"
"Sun Mar  6 18:18:42 2016","1.00","19.82","0.00","1.00","41.78","-1.00","1.00","999.99","0.00","1.00","1.69","45.68","152.69"
"Sun Mar  6 18:19:16 2016","1.00","20.01","0.00","1.00","41.37","-1.00","1.00","1000.01","0.00","1.00","1.88","45.95","154.05"
"Sun Mar  6 18:19:50 2016","1.00","19.96","0.00","1.00","41.74","-1.00","1.00","1000.03","-1.00","1.00","3.21","46.09","155.42"
"Sun Mar  6 18:20:25 2016","1.00","20.03","0.00","1.00","42.18","-1.00","1.00","1000.04","0.00","1.00","3.28","46.36","155.61"
"Sun Mar  6 18:20:59 2016","1.00","20.00","0.00","1.00","41.70","-1.00","1.00","1000.06","0.00","1.00","2.62","46.02","157.67"
"Sun Mar  6 18:21:33 2016","1.00","20.15","0.00","1.00","41.85","-1.00","1.00","1000.06","0.00","1.00","3.15","46.43","159.01"
"Sun Mar  6 18:22:07 2016","1.00","20.11","0.00","1.00","40.48","-1.00","1.00","1000.05","0.00","1.00","3.43","46.06","159.77"
"Sun Mar  6 18:22:41 2016","1.00","19.98","0.00","1.00","41.85","-1.00","1.00","1000.08","0.00","1.00","2.64","45.77","160.81"
"Sun Mar  6 18:23:16 2016","1.00","19.98","0.00","1.00","42.60","-1.00","1.00","1000.07","0.00","1.00","2.75","45.96","161.45"
"Sun Mar  6 18:23:50 2016","1.00","19.80","0.00","1.00","40.98","-1.00","1.00","1000.12","0.00","1.00","2.64","45.94","161.94"
"Sun Mar  6 18:24:24 2016","1.00","20.18","0.00","1.00","41.66","-1.00","1.00","1000.20","0.00","1.00","3.06","46.19","162.96"
"Sun Mar  6 18:24:58 2016","1.00","20.02","0.00","1.00","42.12","-1.00","1.00","1000.13","0.00","1.00","2.91","46.47","163.46"
"Sun Mar  6 18:25:32 2016","1.00","20.00","0.00","1.00","42.00","-1.00","1.00","1000.15","0.00","1.00","1.30","46.14","163.52"
"Sun Mar  6 18:26:06 2016","1.00","19.93","0.00","1.00","42.01","-1.00","1.00","1000.14","0.00","1.00","2.84","45.78","164.33"
"Sun Mar  6 18:26:41 2016","1.00","19.89","0.00","1.00","41.77","-1.00","1.00","1000.11","0.00","1.00","3.14","45.91","164.76"
"Sun Mar  6 18:27:15 2016","1.00","19.97","0.00","1.00","40.25","-1.00","1.00","1000.14","0.00","1.00","2.71","46.10","165.41"
"Sun Mar  6 18:27:49 2016","1.00","20.00","0.00","1.00","42.02","-1.00","1.00","1000.21","0.00","1.00","3.10","46.24","166.42"
"Sun Mar  6 18:28:23 2016","1.00","19.99","0.00","1.00","40.58","-1.00","1.00","1000.16","0.00","1.00","2.94","46.37","165.93"
"Sun Mar  6 18:28:57 2016","1.00","20.09","0.00","1.00","41.90","-1.00","1.00","1000.15","0.00","1.00","2.84","46.44","165.88"
"Sun Mar  6 18:29:31 2016","1.00","19.94","0.00","1.00","42.01","-1.00","1.00","1000.19","0.00","1.00","3.12","46.36","167.34"
"Sun Mar  6 18:30:06 2016","1.00","19.95","0.00","1.00","41.93","-1.00","1.00","1000.18","0.00","1.00","2.03","45.90","167.03"
"Sun Mar  6 18:30:40 2016","1.00","19.96","0.00","1.00","41.97","-1.00","1.00","1000.19","0.00","1.00","2.88","45.78","167.73"
"Sun Mar  6 18:31:14 2016","1.00","19.97","0.00","1.00","42.14","-1.00","1.00","1000.19","0.00","1.00","3.07","46.27","168.23"
"Sun Mar  6 18:31:48 2016","1.00","19.96","0.00","1.00","41.28","-1.00","1.00","1000.21","0.00","1.00","2.82","45.90","168.24"
"Sun Mar  6 18:32:22 2016","1.00","19.99","0.00","1.00","42.29","-1.00","1.00","1000.25","0.00","1.00","2.04","45.55","168.73"
"Sun Mar  6 18:32:56 2016","1.00","20.02","0.00","1.00","41.94","-1.00","1.00","1000.21","0.00","1.00","3.03","45.95","168.54"
"Sun Mar  6 18:33:31 2016","1.00","19.97","0.00","1.00","41.98","-1.00","1.00","1000.24","0.00","1.00","2.85","45.52","168.74"
"Sun Mar  6 18:34:05 2016","1.00","19.87","0.00","1.00","41.93","-1.00","1.00","1000.20","0.00","1.00","2.79","46.37","169.25"
"Sun Mar  6 18:34:39 2016","1.00","19.94","0.00","1.00","42.00","-1.00","1.00","1000.21","0.00","1.00","2.80","45.79","168.71"
"Sun Mar  6 18:35:13 2016","1.00","20.02","0.00","1.00","42.29","-1.00","1.00","1000.21","0.00","1.00","2.94","46.43","169.46"
"Sun Mar  6 18:35:47 2016","1.00","20.15","0.00","1.00","42.03","-1.00","1.00","1000.20","0.00","1.00","3.37","46.36","169.84"
"Sun Mar  6 18:36:21 2016","1.00","19.97","0.00","1.00","43.08","-1.00","1.00","1000.17","0.00","1.00","2.80","46.31","169.72"
"Sun Mar  6 18:36:55 2016","1.00","19.97","0.00","1.00","42.10","-1.00","1.00","1000.22","0.00","1.00","2.77","45.90","169.51"
"Sun Mar  6 18:37:30 2016","1.00","19.98","0.00","1.00","42.12","-1.00","1.00","1000.22","0.00","1.00","3.12","46.39","169.30"
"Sun Mar  6 18:38:04 2016","1.00","20.01","0.00","1.00","41.41","-1.00","1.00","1000.23","0.00","1.00","2.73","46.07","169.85"
"Sun Mar  6 18:38:38 2016","1.00","19.92","0.00","1.00","41.88","-1.00","1.00","1000.26","0.00","1.00","2.81","46.33","169.86"
"Sun Mar  6 18:39:12 2016","1.00","19.96","0.00","1.00","41.48","-1.00","1.00","1000.17","0.00","1.00","2.90","46.16","170.26"
"Sun Mar  6 18:39:46 2016","1.00","19.95","0.00","1.00","42.24","-1.00","1.00","1000.23","0.00","1.00","2.92","45.83","171.36"
"Sun Mar  6 18:40:20 2016","1.00","19.95","0.00","1.00","41.96","-1.00","1.00","1000.20","0.00","1.00","2.51","45.76","171.97"
"Sun Mar  6 18:40:54 2016","1.00","19.91","0.00","1.00","41.96","-1.00","1.00","1000.26","0.00","1.00","2.81","46.15","172.59"
"Sun Mar  6 18:41:29 2016","1.00","19.80","0.00","1.00","41.25","-1.00","1.00","1000.17","0.00","1.00","2.97","45.78","173.05"
"Sun Mar  6 18:42:03 2016","1.00","19.89","0.00","1.00","41.79","-1.00","1.00","1000.21","0.00","1.00","3.00","46.13","173.72"
"Sun Mar  6 18:42:37 2016","1.00","19.93","0.00","1.00","41.76","-1.00","1.00","1000.16","0.00","1.00","2.10","45.91","174.64"
"Sun Mar  6 18:43:11 2016","1.00","20.04","0.00","1.00","43.01","-1.00","1.00","1000.17","0.00","1.00","2.47","45.52","175.83"
"Sun Mar  6 18:43:45 2016","1.00","20.09","0.00","1.00","42.08","-1.00","1.00","1000.22","0.00","1.00","3.25","46.00","176.47"
"Sun Mar  6 18:44:19 2016","1.00","19.91","0.00","1.00","42.59","-1.00","1.00","1000.21","0.00","1.00","2.98","45.55","177.57"
"Sun Mar  6 18:44:54 2016","1.00","19.77","0.00","1.00","41.30","-1.00","1.00","1000.21","0.00","1.00","2.78","46.01","178.45"
"Sun Mar  6 18:45:28 2016","1.00","19.94","0.00","1.00","42.07","-1.00","1.00","1000.21","0.00","1.00","3.19","45.76","179.26"
"Sun Mar  6 18:46:02 2016","1.00","19.98","0.00","1.00","42.79","-1.00","1.00","1000.18","0.00","1.00","2.81","46.46","180.58"
"Sun Mar  6 18:46:36 2016","1.00","20.05","0.00","1.00","41.72","-1.00","1.00","1000.20","0.00","1.00","4.01","45.94","181.39"
"Sun Mar  6 18:47:10 2016","1.00","19.98","0.00","1.00","42.28","-1.00","1.00","1000.22","0.00","1.00","1.77","46.56","183.09"
"Sun Mar  6 18:47:44 2016","1.00","19.93","0.00","1.00","42.10","-1.00","1.00","1000.18","0.00","1.00","2.82","46.47","184.49"
"Sun Mar  6 18:48:19 2016","1.00","19.93","0.00","1.00","42.01","-1.00","1.00","1000.24","0.00","1.00","1.54","46.14","185.53"
"Sun Mar  6 18:48:53 2016","1.00","20.06","0.00","1.00","41.82","-1.00","1.00","1000.20","0.00","1.00","3.90","46.24","186.99"
"Sun Mar  6 18:49:27 2016","1.00","19.90","0.00","1.00","42.19","-1.00","1.00","1000.20","0.00","1.00","2.54","46.07","187.87"
"Sun Mar  6 18:50:01 2016","1.00","19.93","0.00","1.00","41.88","-1.00","1.00","1000.15","0.00","1.00","2.79","46.04","188.97"
"Sun Mar  6 18:50:35 2016","1.00","19.98","0.00","1.00","41.97","-1.00","1.00","1000.17","0.00","1.00","3.51","45.73","190.69"
"Sun Mar  6 18:51:09 2016","1.00","19.78","0.00","1.00","41.92","-1.00","1.00","1000.19","0.00","1.00","2.43","45.79","192.12"
"Sun Mar  6 18:51:43 2016","1.00","20.08","0.00","1.00","41.92","-1.00","1.00","1000.20","0.00","1.00","2.97","45.84","193.66"
"Sun Mar  6 18:52:18 2016","1.00","19.91","0.00","1.00","42.16","-1.00","1.00","1000.21","0.00","1.00","2.59","46.54","194.88"
"Sun Mar  6 18:52:52 2016","1.00","19.94","0.00","1.00","42.04","-1.00","1.00","1000.18","0.00","1.00","2.84","45.82","196.62"
"Sun Mar  6 18:53:26 2016","1.00","20.03","0.00","1.00","43.38","-1.00","1.00","1000.12","0.00","1.00","2.48","45.88","198.30"
"Sun Mar  6 18:54:00 2016","1.00","19.95","0.00","1.00","41.81","-1.00","1.00","1000.14","0.00","1.00","1.33","46.58","200.39"
"Sun Mar  6 18:54:34 2016","1.00","19.99","0.00","1.00","42.14","-1.00","1.00","1000.21","0.00","1.00","3.30","46.00","201.93"
"Sun Mar  6 18:55:08 2016","1.00","19.93","0.00","1.00","42.12","-1.00","1.00","1000.16","0.00","1.00","2.61","45.97","203.63"
"Sun Mar  6 18:55:43 2016","1.00","19.95","0.00","1.00","42.10","-1.00","1.00","1000.20","0.00","1.00","2.87","46.07","205.49"
"Sun Mar  6 18:56:17 2016","1.00","19.94","0.00","1.00","41.94","-1.00","1.00","1000.12","0.00","1.00","2.82","46.04","207.52"
"Sun Mar  6 18:56:51 2016","1.00","19.94","0.00","1.00","42.02","-1.00","1.00","1000.13","0.00","1.00","3.49","45.73","209.84"
"Sun Mar  6 18:57:25 2016","1.00","19.93","0.00","1.00","41.44","-1.00","1.00","1000.12","0.00","1.00","2.80","46.52","211.08"
"Sun Mar  6 18:57:59 2016","1.00","19.90","0.00","1.00","41.33","-1.00","1.00","1000.09","0.00","1.00","2.82","45.86","213.00"
"Sun Mar  6 18:58:33 2016","1.00","20.08","0.00","1.00","41.97","-1.00","1.00","1000.10","0.00","1.00","2.16","46.42","215.14"
"Sun Mar  6 18:59:08 2016","1.00","19.96","0.00","1.00","41.91","-1.00","1.00","1000.08","0.00","1.00","3.34","45.59","217.40"
"Sun Mar  6 18:59:42 2016","1.00","20.08","0.00","1.00","41.39","-1.00","1.00","1000.05","0.00","1.00","2.97","46.33","219.29"
"Sun Mar  6 19:00:16 2016","1.00","19.95","0.00","1.00","42.10","-1.00","1.00","1000.05","0.00","1.00","2.73","46.09","221.70"
"Sun Mar  6 19:00:50 2016","1.00","19.94","0.00","1.00","42.24","-1.00","1.00","1000.05","0.00","1.00","3.15","45.89","223.65"
"Sun Mar  6 19:01:24 2016","1.00","19.94","0.00","1.00","42.11","-1.00","1.00","1000.08","0.00","1.00","2.82","45.50","226.81"
"Sun Mar  6 19:01:59 2016","1.00","19.90","0.00","1.00","41.95","-1.00","1.00","1000.05","0.00","1.00","2.75","46.24","229.57"
"Sun Mar  6 19:02:33 2016","1.00","19.99","0.00","1.00","42.03","-1.00","1.00","1000.09","0.00","1.00","2.85","45.39","232.02"
"Sun Mar  6 19:03:07 2016","1.00","20.03","0.00","1.00","42.08","-1.00","1.00","1000.03","0.00","1.00","2.92","45.69","234.23"
"Sun Mar  6 19:03:41 2016","1.00","19.88","0.00","1.00","42.67","-1.00","1.00","1000.06","0.00","1.00","1.79","45.64","237.36"
"Sun Mar  6 19:04:15 2016","1.00","20.04","0.00","1.00","42.24","-1.00","1.00","1000.07","0.00","1.00","2.89","46.31","239.58"
"Sun Mar  6 19:04:50 2016","1.00","20.04","0.00","1.00","42.08","-1.00","1.00","1000.04","0.00","1.00","3.10","45.78","241.80"
"Sun Mar  6 19:05:24 2016","1.00","20.02","0.00","1.00","42.22","-1.00","1.00","1000.01","0.00","1.00","2.61","46.24","245.12"
"Sun Mar  6 19:05:58 2016","1.00","19.97","0.00","1.00","42.82","-1.00","1.00","1000.01","0.00","1.00","2.90","45.85","248.33"
"Sun Mar  6 19:06:33 2016","1.00","20.02","0.00","1.00","42.22","-1.00","1.00","1000.01","-1.00","1.00","3.03","45.48","252.21"
"Sun Mar  6 19:07:08 2016","1.00","19.87","0.00","1.00","42.21","-1.00","1.00","1000.02","0.00","1.00","2.90","45.81","255.40"
"Sun Mar  6 19:07:44 2016","1.00","19.98","0.00","1.00","42.09","-1.00","1.00","999.97","-1.00","1.00","3.49","45.96","258.42"
"Sun Mar  6 19:08:19 2016","1.00","19.96","0.00","1.00","42.96","-1.00","1.00","999.93","-1.00","1.00","2.60","46.10","260.83"
"Sun Mar  6 19:08:55 2016","1.00","20.04","0.00","1.00","42.16","-1.00","1.00","999.93","-1.00","1.00","3.80","46.35","263.59"
"Sun Mar  6 19:09:30 2016","1.00","19.85","0.00","1.00","42.74","-1.00","1.00","999.96","-1.00","1.00","1.58","46.02","266.50"
"Sun Mar  6 19:10:06 2016","1.00","19.94","0.00","1.00","42.12","-1.00","1.00","999.91","-1.00","1.00","2.71","45.74","270.51"
"Sun Mar  6 19:10:41 2016","1.00","20.14","0.00","1.00","42.11","-1.00","1.00","999.92","-1.00","1.00","2.72","45.95","273.57"
"Sun Mar  6 19:11:17 2016","1.00","20.00","0.00","1.00","42.11","-1.00","1.00","999.95","-1.00","1.00","2.88","46.31","276.80"
"Sun Mar  6 19:11:52 2016","1.00","19.90","0.00","1.00","41.98","-1.00","1.00","999.93","-1.00","1.00","4.04","46.44","279.80"
"Sun Mar  6 19:12:28 2016","1.00","19.99","0.00","1.00","42.25","-1.00","1.00","999.91","-1.00","1.00","2.92","46.40","282.25"
"Sun Mar  6 19:13:03 2016","1.00","19.79","0.00","1.00","40.96","-1.00","1.00","999.95","-1.00","1.00","2.45","46.36","286.04"
"Sun Mar  6 19:13:39 2016","1.00","20.03","0.00","1.00","42.13","-1.00","1.00","999.90","-1.00","1.00","3.79","46.33","288.69"
"Sun Mar  6 19:14:15 2016","1.00","19.96","0.00","1.00","43.17","-1.00","1.00","999.91","-1.00","1.00","2.75","46.25","291.46"
"Sun Mar  6 19:14:50 2016","1.00","19.98","0.00","1.00","42.27","-1.00","1.00","999.90","-1.00","1.00","4.06","46.13","294.58"
"Sun Mar  6 19:15:26 2016","1.00","20.06","0.00","1.00","42.04","-1.00","1.00","999.98","-1.00","1.00","2.62","46.43","297.62"
"Sun Mar  6 19:16:01 2016","1.00","19.95","0.00","1.00","42.77","-1.00","1.00","1000.01","-1.00","1.00","1.92","46.22","300.18"
"Sun Mar  6 19:16:36 2016","1.00","19.98","0.00","1.00","42.12","-1.00","1.00","999.97","-1.00","1.00","2.76","46.07","302.03"
"Sun Mar  6 19:17:11 2016","1.00","20.04","0.00","1.00","42.06","-1.00","1.00","1000.01","0.00","1.00","3.11","46.25","303.94"
"Sun Mar  6 19:17:45 2016","1.00","20.02","0.00","1.00","42.25","-1.00","1.00","1000.01","0.00","1.00","2.80","46.43","308.89"
"Sun Mar  6 19:18:20 2016","1.00","19.98","0.00","1.00","41.95","-1.00","1.00","1000.01","-1.00","1.00","2.90","46.23","310.36"
"Sun Mar  6 19:18:54 2016","1.00","19.99","0.00","1.00","42.30","-1.00","1.00","1000.05","0.00","1.00","3.13","46.44","312.76"
"Sun Mar  6 19:19:28 2016","1.00","20.00","0.00","1.00","42.30","-1.00","1.00","1000.03","0.00","1.00","2.98","45.81","313.25"
"Sun Mar  6 19:20:02 2016","1.00","20.00","0.00","1.00","41.69","-1.00","1.00","1000.07","0.00","1.00","3.38","46.12","315.63"
"Sun Mar  6 19:20:36 2016","1.00","20.01","0.00","1.00","42.04","-1.00","1.00","1000.08","0.00","1.00","3.04","46.02","319.05"
"Sun Mar  6 19:21:10 2016","1.00","20.00","0.00","1.00","42.38","-1.00","1.00","1000.11","0.00","1.00","2.71","46.26","320.47"
"Sun Mar  6 19:21:45 2016","1.00","20.00","0.00","1.00","42.36","-1.00","1.00","1000.15","0.00","1.00","2.70","46.43","322.19"
"Sun Mar  6 19:22:19 2016","1.00","20.00","0.00","1.00","41.98","-1.00","1.00","1000.08","0.00","1.00","2.38","46.69","323.63"
"Sun Mar  6 19:22:53 2016","1.00","20.02","0.00","1.00","41.92","-1.00","1.00","1000.10","0.00","1.00","3.16","45.78","325.90"
"Sun Mar  6 19:23:27 2016","1.00","19.98","0.00","1.00","42.13","-1.00","1.00","1000.11","0.00","1.00","3.08","46.12","327.32"
"Sun Mar  6 19:24:01 2016","1.00","19.99","0.00","1.00","41.85","-1.00","1.00","1000.09","0.00","1.00","1.33","46.05","327.74"
"Sun Mar  6 19:24:35 2016","1.00","20.05","0.00","1.00","42.73","-1.00","1.00","1000.07","0.00","1.00","2.92","46.00","332.04"
"Sun Mar  6 19:25:09 2016","1.00","19.91","0.00","1.00","41.83","-1.00","1.00","1000.04","0.00","1.00","3.00","45.99","333.44"
"Sun Mar  6 19:25:43 2016","1.00","19.99","0.00","1.00","41.61","-1.00","1.00","1000.12","0.00","1.00","3.32","46.27","335.27"
"Sun Mar  6 19:26:18 2016","1.00","19.96","0.00","1.00","42.13","-1.00","1.00","1000.10","0.00","1.00","3.12","46.13","336.88"
"Sun Mar  6 19:26:52 2016","1.00","20.02","0.00","1.00","42.16","-1.00","1.00","1000.11","0.00","1.00","2.75","45.82","339.43"
"Sun Mar  6 19:27:26 2016","1.00","20.00","0.00","1.00","41.92","-1.00","1.00","1000.10","0.00","1.00","2.93","46.04","341.82"
"Sun Mar  6 19:28:00 2016","1.00","20.01","0.00","1.00","42.78","-1.00","1.00","1000.08","0.00","1.00","2.66","46.01","343.79"
"Sun Mar  6 19:28:34 2016","1.00","19.96","0.00","1.00","41.98","-1.00","1.00","1000.11","0.00","1.00","2.28","45.99","344.96"
"Sun Mar  6 19:29:08 2016","1.00","20.10","0.00","1.00","42.16","-1.00","1.00","1000.06","0.00","1.00","5.90","48.92","344.56"
"Sun Mar  6 19:29:43 2016","1.00","20.11","0.00","1.00","41.88","-1.00","1.00","1000.07","0.00","1.00","2.68","45.87","349.56"
"Sun Mar  6 19:30:17 2016","1.00","19.96","0.00","1.00","41.95","-1.00","1.00","1000.05","0.00","1.00","2.59","46.72","350.84"
"Sun Mar  6 19:30:51 2016","1.00","19.96","0.00","1.00","42.43","-1.00","1.00","1000.12","0.00","1.00","2.97","46.45","353.02"
"Sun Mar  6 19:31:25 2016","1.00","20.00","0.00","1.00","42.23","-1.00","1.00","1000.09","0.00","1.00","2.98","46.11","355.29"
"Sun Mar  6 19:31:59 2016","1.00","19.82","0.00","1.00","42.31","-1.00","1.00","1000.09","0.00","1.00","2.86","46.00","358.19"
"Sun Mar  6 19:32:33 2016","1.00","19.97","0.00","1.00","42.28","-1.00","1.00","1000.10","0.00","1.00","3.88","45.76","3.08"
"Sun Mar  6 19:33:08 2016","1.00","20.06","0.00","1.00","42.28","-1.00","1.00","1000.11","0.00","1.00","3.23","46.58","4.81"
"Sun Mar  6 19:33:42 2016","1.00","19.92","0.00","1.00","42.24","-1.00","1.00","1000.12","0.00","1.00","3.51","45.47","9.34"
"Sun Mar  6 19:34:16 2016","1.00","19.92","0.00","1.00","42.27","-1.00","1.00","1000.10","0.00","1.00","2.47","45.21","11.75"
"Sun Mar  6 19:34:50 2016","1.00","20.13","0.00","1.00","42.11","-1.00","1.00","1000.10","0.00","1.00","3.10","46.13","15.11"
"Sun Mar  6 19:35:24 2016","1.00","20.03","0.00","1.00","42.38","-1.00","1.00","1000.06","0.00","1.00","1.30","45.45","19.08"
"Sun Mar  6 19:35:58 2016","1.00","19.89","0.00","1.00","42.04","-1.00","1.00","1000.09","0.00","1.00","3.46","46.18","21.71"
"Sun Mar  6 19:36:33 2016","1.00","19.99","0.00","1.00","42.19","-1.00","1.00","1000.15","0.00","1.00","2.01","45.66","27.58"
"Sun Mar  6 19:37:07 2016","1.00","20.10","0.00","1.00","42.80","-1.00","1.00","1000.07","0.00","1.00","3.42","45.39","34.91"
"Sun Mar  6 19:37:41 2016","1.00","20.22","0.00","1.00","41.94","-1.00","1.00","1000.08","0.00","1.00","2.84","45.29","40.03"
"Sun Mar  6 19:38:15 2016","1.00","19.89","0.00","1.00","42.93","-1.00","1.00","1000.15","0.00","1.00","3.00","45.73","48.78"
"Sun Mar  6 19:38:49 2016","1.00","19.86","0.00","1.00","42.46","-1.00","1.00","1000.15","0.00","1.00","3.51","44.78","56.80"
"Sun Mar  6 19:39:23 2016","1.00","19.97","0.00","1.00","42.26","-1.00","1.00","1000.08","0.00","1.00","3.24","45.54","61.09"
"Sun Mar  6 19:39:58 2016","1.00","19.99","0.00","1.00","42.42","-1.00","1.00","1000.15","0.00","1.00","2.96","45.30","69.76"
"Sun Mar  6 19:40:32 2016","1.00","20.01","0.00","1.00","42.49","-1.00","1.00","1000.13","0.00","1.00","0.05","45.65","76.21"
"Sun Mar  6 19:41:06 2016","1.00","19.95","0.00","1.00","42.29","-1.00","1.00","1000.14","0.00","1.00","4.49","45.83","86.06"
"Sun Mar  6 19:41:40 2016","1.00","19.90","0.00","1.00","42.20","-1.00","1.00","1000.15","0.00","1.00","3.19","46.26","93.97"
"Sun Mar  6 19:42:14 2016","1.00","19.79","0.00","1.00","42.30","-1.00","1.00","1000.14","0.00","1.00","4.46","45.35","98.33"
"Sun Mar  6 19:42:48 2016","1.00","20.14","0.00","1.00","42.51","-1.00","1.00","1000.14","0.00","1.00","2.32","45.85","104.37"
"Sun Mar  6 19:43:23 2016","1.00","19.88","0.00","1.00","41.58","-1.00","1.00","1000.14","0.00","1.00","1.90","45.43","109.10"
"Sun Mar  6 19:43:57 2016","1.00","19.99","0.00","1.00","42.85","-1.00","1.00","1000.15","0.00","1.00","2.72","45.65","113.19"
"Sun Mar  6 19:44:31 2016","1.00","20.00","0.00","1.00","42.17","-1.00","1.00","1000.15","0.00","1.00","4.05","46.33","118.82"
"Sun Mar  6 19:45:05 2016","1.00","19.96","0.00","1.00","42.00","-1.00","1.00","1000.18","0.00","1.00","3.42","45.48","122.50"
"Sun Mar  6 19:45:39 2016","1.00","19.90","0.00","1.00","42.38","-1.00","1.00","1000.17","0.00","1.00","2.93","45.85","125.50"
"Sun Mar  6 19:46:13 2016","1.00","19.99","0.00","1.00","42.32","-1.00","1.00","1000.19","0.00","1.00","3.74","45.98","131.28"
"Sun Mar  6 19:46:48 2016","1.00","19.99","0.00","1.00","43.65","-1.00","1.00","1000.14","0.00","1.00","3.21","46.11","132.43"
"Sun Mar  6 19:47:22 2016","1.00","19.94","0.00","1.00","42.52","-1.00","1.00","1000.16","0.00","1.00","5.74","46.51","135.51"
"Sun Mar  6 19:47:56 2016","1.00","20.08","0.00","1.00","42.57","-1.00","1.00","1000.16","0.00","1.00","2.97","45.96","138.67"
"Sun Mar  6 19:48:30 2016","1.00","19.81","0.00","1.00","42.45","-1.00","1.00","1000.15","0.00","1.00","4.51","46.89","140.15"
"Sun Mar  6 19:49:04 2016","1.00","19.82","0.00","1.00","42.42","-1.00","1.00","1000.11","0.00","1.00","2.47","45.76","141.61"
"Sun Mar  6 19:49:38 2016","1.00","19.95","0.00","1.00","42.45","-1.00","1.00","1000.10","0.00","1.00","3.42","46.02","143.81"
"Sun Mar  6 19:50:13 2016","1.00","19.97","0.00","1.00","41.82","-1.00","1.00","1000.12","0.00","1.00","2.59","46.41","145.30"
"Sun Mar  6 19:50:47 2016","1.00","19.83","0.00","1.00","42.60","-1.00","1.00","1000.14","0.00","1.00","4.50","45.94","147.63"
"Sun Mar  6 19:51:21 2016","1.00","19.90","0.00","1.00","43.21","-1.00","1.00","1000.13","0.00","1.00","2.43","46.88","148.97"
"Sun Mar  6 19:51:55 2016","1.00","19.99","0.00","1.00","42.61","-1.00","1.00","1000.17","0.00","1.00","2.15","45.60","149.87"
"Sun Mar  6 19:52:29 2016","1.00","20.02","0.00","1.00","42.85","-1.00","1.00","1000.13","0.00","1.00","2.83","46.16","152.17"
"Sun Mar  6 19:53:03 2016","1.00","20.02","0.00","1.00","42.76","-1.00","1.00","1000.17","0.00","1.00","2.68","45.74","152.46"
"Sun Mar  6 19:53:37 2016","1.00","20.06","0.00","1.00","42.40","-1.00","1.00","1000.16","0.00","1.00","2.34","45.90","154.49"
"Sun Mar  6 19:54:12 2016","1.00","19.96","0.00","1.00","42.32","-1.00","1.00","1000.15","0.00","1.00","2.95","46.10","155.91"
