"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Tue Mar  1 07:04:57 2016","1.00","19.80","0.00","1.00","44.29","-1.00","1.00","1004.50","0.00","1.00","2.27","46.11","167.13"
"Tue Mar  1 07:05:31 2016","1.00","19.68","0.00","1.00","44.29","-1.00","1.00","1004.52","0.00","1.00","3.44","47.64","170.42"
"Tue Mar  1 07:06:05 2016","1.00","19.80","0.00","1.00","44.62","-1.00","1.00","1004.49","0.00","1.00","1.56","47.26","171.11"
"Tue Mar  1 07:06:39 2016","1.00","19.71","0.00","1.00","44.16","-1.00","1.00","1004.54","0.00","1.00","2.74","47.33","171.18"
"Tue Mar  1 07:07:13 2016","1.00","19.56","0.00","1.00","44.36","-1.00","1.00","1004.49","0.00","1.00","1.82","46.81","171.64"
"Tue Mar  1 07:07:48 2016","1.00","19.58","0.00","1.00","43.77","-1.00","1.00","1004.49","0.00","1.00","1.96","48.75","174.47"
"Tue Mar  1 07:08:22 2016","1.00","19.73","0.00","1.00","44.26","-1.00","1.00","1004.48","0.00","1.00","2.77","49.71","175.62"
"Tue Mar  1 07:08:56 2016","1.00","19.90","0.00","1.00","44.51","-1.00","1.00","1004.50","0.00","1.00","1.16","47.49","173.91"
"Tue Mar  1 07:09:30 2016","1.00","19.62","0.00","1.00","44.34","-1.00","1.00","1004.51","0.00","1.00","2.36","49.45","176.34"
"Tue Mar  1 07:10:04 2016","1.00","19.80","0.00","1.00","44.58","-1.00","1.00","1004.47","0.00","1.00","0.56","46.60","173.39"
"Tue Mar  1 07:10:38 2016","1.00","19.67","0.00","1.00","44.52","-1.00","1.00","1004.47","0.00","1.00","4.13","49.01","176.69"
"Tue Mar  1 07:11:12 2016","1.00","19.73","0.00","1.00","44.28","-1.00","1.00","1004.46","0.00","1.00","2.01","48.73","176.50"
"Tue Mar  1 07:11:46 2016","1.00","19.79","0.00","1.00","44.55","-1.00","1.00","1004.47","0.00","1.00","2.00","48.83","177.33"
"Tue Mar  1 07:12:20 2016","1.00","19.76","0.00","1.00","44.13","-1.00","1.00","1004.52","0.00","1.00","2.15","49.17","178.06"
"Tue Mar  1 07:12:54 2016","1.00","19.71","0.00","1.00","45.12","-1.00","1.00","1004.51","0.00","1.00","1.61","49.19","179.11"
"Tue Mar  1 07:13:28 2016","1.00","19.75","0.00","1.00","44.38","-1.00","1.00","1004.53","0.00","1.00","2.27","49.45","179.52"
"Tue Mar  1 07:14:03 2016","1.00","19.72","0.00","1.00","43.11","-1.00","1.00","1004.50","0.00","1.00","0.35","49.29","180.21"
"Tue Mar  1 07:14:37 2016","1.00","19.70","0.00","1.00","44.22","-1.00","1.00","1004.57","0.00","1.00","3.73","49.40","180.56"
"Tue Mar  1 07:15:11 2016","1.00","19.66","0.00","1.00","44.50","-1.00","1.00","1004.58","0.00","1.00","1.67","49.85","181.60"
"Tue Mar  1 07:15:45 2016","1.00","19.72","0.00","1.00","44.60","-1.00","1.00","1004.59","0.00","1.00","0.16","49.16","182.13"
"Tue Mar  1 07:16:19 2016","1.00","19.77","0.00","1.00","45.56","-1.00","1.00","1004.58","0.00","1.00","1.26","49.59","182.08"
"Tue Mar  1 07:16:53 2016","1.00","19.77","0.00","1.00","44.35","-1.00","1.00","1004.59","0.00","1.00","359.46","49.43","182.84"
"Tue Mar  1 07:17:27 2016","1.00","19.75","0.00","1.00","44.21","-1.00","1.00","1004.62","0.00","1.00","2.04","49.99","183.28"
"Tue Mar  1 07:18:01 2016","1.00","19.65","0.00","1.00","44.47","-1.00","1.00","1004.64","0.00","1.00","3.71","49.89","183.95"
"Tue Mar  1 07:18:35 2016","1.00","19.72","0.00","1.00","44.88","-1.00","1.00","1004.67","0.00","1.00","2.49","49.95","184.40"
"Tue Mar  1 07:19:10 2016","1.00","19.78","0.00","1.00","44.25","-1.00","1.00","1004.70","0.00","1.00","0.61","50.06","184.67"
"Tue Mar  1 07:19:44 2016","1.00","19.77","0.00","1.00","44.40","-1.00","1.00","1004.66","0.00","1.00","2.44","49.87","185.48"
"Tue Mar  1 07:20:18 2016","1.00","19.84","0.00","1.00","45.79","-1.00","1.00","1004.64","0.00","1.00","1.93","49.48","185.80"
"Tue Mar  1 07:20:52 2016","1.00","19.68","0.00","1.00","44.29","-1.00","1.00","1004.69","0.00","1.00","2.04","49.33","186.01"
"Tue Mar  1 07:21:26 2016","1.00","19.89","0.00","1.00","43.79","-1.00","1.00","1004.65","0.00","1.00","2.41","49.84","186.83"
"Tue Mar  1 07:22:00 2016","1.00","19.74","0.00","1.00","44.44","-1.00","1.00","1004.67","0.00","1.00","0.71","50.32","187.66"
"Tue Mar  1 07:22:34 2016","1.00","19.84","0.00","1.00","44.53","-1.00","1.00","1004.69","0.00","1.00","1.55","50.02","187.43"
"Tue Mar  1 07:23:09 2016","1.00","19.74","0.00","1.00","44.34","-1.00","1.00","1004.67","0.00","1.00","1.70","49.91","188.95"
"Tue Mar  1 07:23:43 2016","1.00","19.75","0.00","1.00","45.58","-1.00","1.00","1004.69","0.00","1.00","0.87","49.62","188.10"
"Tue Mar  1 07:24:17 2016","1.00","19.71","0.00","1.00","44.47","-1.00","1.00","1004.72","0.00","1.00","1.93","49.80","188.99"
"Tue Mar  1 07:24:51 2016","1.00","19.68","0.00","1.00","44.16","-1.00","1.00","1004.67","0.00","1.00","0.46","49.91","190.30"
"Tue Mar  1 07:25:25 2016","1.00","19.84","0.00","1.00","44.48","-1.00","1.00","1004.71","0.00","1.00","2.46","49.56","190.25"
"Tue Mar  1 07:25:59 2016","1.00","19.78","0.00","1.00","44.69","-1.00","1.00","1004.64","0.00","1.00","2.83","49.56","191.41"
"Tue Mar  1 07:26:34 2016","1.00","19.81","0.00","1.00","44.35","-1.00","1.00","1004.64","0.00","1.00","0.31","49.82","191.83"
"Tue Mar  1 07:27:08 2016","1.00","19.74","0.00","1.00","44.20","-1.00","1.00","1004.68","0.00","1.00","358.34","49.71","192.15"
"Tue Mar  1 07:27:42 2016","1.00","19.88","0.00","1.00","44.74","-1.00","1.00","1004.66","0.00","1.00","1.45","49.82","192.73"
"Tue Mar  1 07:28:16 2016","1.00","19.68","0.00","1.00","45.10","-1.00","1.00","1004.72","0.00","1.00","0.40","49.88","193.29"
"Tue Mar  1 07:28:50 2016","1.00","19.65","0.00","1.00","44.86","-1.00","1.00","1004.70","0.00","1.00","3.12","48.66","195.16"
"Tue Mar  1 07:29:24 2016","1.00","19.71","0.00","1.00","45.24","-1.00","1.00","1004.68","0.00","1.00","3.69","48.77","195.43"
"Tue Mar  1 07:29:58 2016","1.00","19.67","0.00","1.00","44.33","-1.00","1.00","1004.69","0.00","1.00","0.22","49.54","194.95"
"Tue Mar  1 07:30:32 2016","1.00","19.83","0.00","1.00","45.67","-1.00","1.00","1004.71","0.00","1.00","1.83","50.25","194.83"
"Tue Mar  1 07:31:07 2016","1.00","19.71","0.00","1.00","44.37","-1.00","1.00","1004.71","0.00","1.00","0.74","49.60","196.13"
"Tue Mar  1 07:31:40 2016","1.00","19.67","0.00","1.00","44.35","-1.00","1.00","1004.72","0.00","1.00","2.79","49.41","197.03"
"Tue Mar  1 07:32:15 2016","1.00","19.69","0.00","1.00","44.26","-1.00","1.00","1004.72","0.00","1.00","0.31","49.82","197.15"
"Tue Mar  1 07:32:49 2016","1.00","19.62","0.00","1.00","44.06","-1.00","1.00","1004.73","0.00","1.00","0.34","49.64","198.18"
"Tue Mar  1 07:33:23 2016","1.00","19.51","0.00","1.00","44.54","-1.00","1.00","1004.74","0.00","1.00","1.55","49.17","198.40"
"Tue Mar  1 07:33:57 2016","1.00","19.68","0.00","1.00","44.12","-1.00","1.00","1004.77","0.00","1.00","1.98","49.65","198.22"
"Tue Mar  1 07:34:31 2016","1.00","19.70","0.00","1.00","44.39","-1.00","1.00","1004.74","0.00","1.00","0.64","48.94","200.02"
"Tue Mar  1 07:35:05 2016","1.00","19.66","0.00","1.00","44.30","-1.00","1.00","1004.73","0.00","1.00","2.88","48.99","199.93"
"Tue Mar  1 07:35:39 2016","1.00","19.73","0.00","1.00","44.29","-1.00","1.00","1004.72","0.00","1.00","2.70","48.90","200.10"
"Tue Mar  1 07:36:13 2016","1.00","19.65","0.00","1.00","44.12","-1.00","1.00","1004.75","0.00","1.00","2.27","49.14","201.54"
"Tue Mar  1 07:36:47 2016","1.00","19.71","0.00","1.00","44.73","-1.00","1.00","1004.78","0.00","1.00","2.82","49.11","201.17"
"Tue Mar  1 07:37:21 2016","1.00","19.74","0.00","1.00","44.54","-1.00","1.00","1004.76","0.00","1.00","359.96","50.07","199.98"
"Tue Mar  1 07:37:56 2016","1.00","19.79","0.00","1.00","44.51","-1.00","1.00","1004.77","0.00","1.00","1.38","50.08","200.39"
"Tue Mar  1 07:38:30 2016","1.00","19.71","0.00","1.00","44.69","-1.00","1.00","1004.80","0.00","1.00","2.23","49.74","201.36"
"Tue Mar  1 07:39:04 2016","1.00","19.69","0.00","1.00","44.49","-1.00","1.00","1004.76","0.00","1.00","2.42","48.71","201.78"
"Tue Mar  1 07:39:38 2016","1.00","19.85","0.00","1.00","44.33","-1.00","1.00","1004.75","0.00","1.00","2.16","49.40","202.94"
"Tue Mar  1 07:40:12 2016","1.00","19.82","0.00","1.00","44.38","-1.00","1.00","1004.75","0.00","1.00","1.04","49.68","202.34"
"Tue Mar  1 07:40:46 2016","1.00","19.71","0.00","1.00","44.62","-1.00","1.00","1004.75","0.00","1.00","0.70","50.12","202.57"
"Tue Mar  1 07:41:20 2016","1.00","19.70","0.00","1.00","45.13","-1.00","1.00","1004.79","0.00","1.00","359.38","50.30","203.46"
"Tue Mar  1 07:41:55 2016","1.00","19.68","0.00","1.00","44.50","-1.00","1.00","1004.75","0.00","1.00","0.73","49.84","204.07"
"Tue Mar  1 07:42:29 2016","1.00","19.71","0.00","1.00","44.41","-1.00","1.00","1004.75","0.00","1.00","1.65","49.11","204.29"
"Tue Mar  1 07:43:03 2016","1.00","19.93","0.00","1.00","44.32","-1.00","1.00","1004.76","0.00","1.00","1.46","49.23","204.74"
"Tue Mar  1 07:43:37 2016","1.00","19.92","0.00","1.00","44.61","-1.00","1.00","1004.76","0.00","1.00","0.47","49.52","204.58"
"Tue Mar  1 07:44:11 2016","1.00","19.62","0.00","1.00","44.40","-1.00","1.00","1004.79","0.00","1.00","359.77","49.78","206.39"
"Tue Mar  1 07:44:45 2016","1.00","19.61","0.00","1.00","45.31","-1.00","1.00","1004.79","0.00","1.00","2.34","49.42","206.96"
"Tue Mar  1 07:45:19 2016","1.00","19.84","0.00","1.00","44.57","-1.00","1.00","1004.76","0.00","1.00","1.04","49.21","208.58"
"Tue Mar  1 07:45:53 2016","1.00","19.82","0.00","1.00","44.33","-1.00","1.00","1004.73","0.00","1.00","4.40","49.34","210.04"
"Tue Mar  1 07:46:27 2016","1.00","19.68","0.00","1.00","44.42","-1.00","1.00","1004.73","0.00","1.00","3.09","48.79","210.60"
"Tue Mar  1 07:47:02 2016","1.00","20.00","0.00","1.00","44.64","-1.00","1.00","1004.70","0.00","1.00","0.90","49.52","210.75"
"Tue Mar  1 07:47:36 2016","1.00","19.71","0.00","1.00","44.49","-1.00","1.00","1004.69","0.00","1.00","3.26","49.14","212.49"
"Tue Mar  1 07:48:10 2016","1.00","19.80","0.00","1.00","43.95","-1.00","1.00","1004.70","0.00","1.00","0.08","49.46","213.31"
"Tue Mar  1 07:48:44 2016","1.00","19.89","0.00","1.00","44.50","-1.00","1.00","1004.70","0.00","1.00","2.18","48.93","214.56"
"Tue Mar  1 07:49:18 2016","1.00","19.65","0.00","1.00","44.20","-1.00","1.00","1004.72","0.00","1.00","2.87","49.45","215.79"
"Tue Mar  1 07:49:52 2016","1.00","19.69","0.00","1.00","44.50","-1.00","1.00","1004.75","0.00","1.00","3.16","49.75","217.23"
"Tue Mar  1 07:50:26 2016","1.00","19.68","0.00","1.00","44.57","-1.00","1.00","1004.71","0.00","1.00","2.07","49.17","219.38"
"Tue Mar  1 07:51:00 2016","1.00","19.69","0.00","1.00","44.16","-1.00","1.00","1004.70","0.00","1.00","2.08","48.92","220.73"
"Tue Mar  1 07:51:34 2016","1.00","19.75","0.00","1.00","44.37","-1.00","1.00","1004.69","0.00","1.00","1.84","50.00","221.78"
"Tue Mar  1 07:52:08 2016","1.00","19.74","0.00","1.00","44.31","-1.00","1.00","1004.64","0.00","1.00","1.78","49.02","225.07"
"Tue Mar  1 07:52:42 2016","1.00","19.70","0.00","1.00","44.60","-1.00","1.00","1004.69","0.00","1.00","3.16","49.02","227.08"
"Tue Mar  1 07:53:17 2016","1.00","19.76","0.00","1.00","44.46","-1.00","1.00","1004.67","0.00","1.00","1.41","49.68","228.97"
"Tue Mar  1 07:53:51 2016","1.00","19.84","0.00","1.00","44.55","-1.00","1.00","1004.69","0.00","1.00","1.99","50.20","231.65"
"Tue Mar  1 07:54:25 2016","1.00","19.67","0.00","1.00","44.30","-1.00","1.00","1004.66","0.00","1.00","0.84","49.61","234.46"
"Tue Mar  1 07:54:59 2016","1.00","19.80","0.00","1.00","44.38","-1.00","1.00","1004.66","0.00","1.00","1.04","49.29","236.47"
"Tue Mar  1 07:55:33 2016","1.00","19.69","0.00","1.00","43.88","-1.00","1.00","1004.67","0.00","1.00","1.87","49.21","239.87"
"Tue Mar  1 07:56:07 2016","1.00","19.67","0.00","1.00","43.42","-1.00","1.00","1004.67","0.00","1.00","1.55","50.17","242.36"
"Tue Mar  1 07:56:41 2016","1.00","19.70","0.00","1.00","44.33","-1.00","1.00","1004.66","0.00","1.00","0.05","49.84","245.18"
"Tue Mar  1 07:57:15 2016","1.00","19.77","0.00","1.00","44.45","-1.00","1.00","1004.66","0.00","1.00","2.62","49.30","248.64"
"Tue Mar  1 07:57:50 2016","1.00","19.88","0.00","1.00","43.68","-1.00","1.00","1004.69","0.00","1.00","1.08","48.89","252.52"
"Tue Mar  1 07:58:24 2016","1.00","19.83","0.00","1.00","44.53","-1.00","1.00","1004.67","0.00","1.00","2.32","49.80","255.55"
"Tue Mar  1 07:58:58 2016","1.00","19.71","0.00","1.00","44.55","-1.00","1.00","1004.70","0.00","1.00","3.29","49.40","259.90"
"Tue Mar  1 07:59:32 2016","1.00","19.94","0.00","1.00","44.48","-1.00","1.00","1004.65","0.00","1.00","3.24","48.83","263.31"
"Tue Mar  1 08:00:06 2016","1.00","19.84","0.00","1.00","44.26","-1.00","1.00","1004.65","0.00","1.00","1.47","49.74","266.10"
"Tue Mar  1 08:00:40 2016","1.00","19.70","0.00","1.00","43.62","-1.00","1.00","1004.63","0.00","1.00","0.88","49.92","270.32"
"Tue Mar  1 08:01:14 2016","1.00","19.68","0.00","1.00","44.35","-1.00","1.00","1004.65","0.00","1.00","2.20","49.61","274.97"
"Tue Mar  1 08:01:48 2016","1.00","19.74","0.00","1.00","44.38","-1.00","1.00","1004.65","0.00","1.00","0.30","49.10","277.80"
"Tue Mar  1 08:02:22 2016","1.00","19.77","0.00","1.00","44.62","-1.00","1.00","1004.65","0.00","1.00","3.22","49.49","281.44"
"Tue Mar  1 08:02:56 2016","1.00","19.84","0.00","1.00","44.95","-1.00","1.00","1004.69","0.00","1.00","2.44","49.90","284.49"
"Tue Mar  1 08:03:31 2016","1.00","19.71","0.00","1.00","45.03","-1.00","1.00","1004.64","0.00","1.00","1.85","49.56","287.15"
"Tue Mar  1 08:04:05 2016","1.00","19.68","0.00","1.00","44.14","-1.00","1.00","1004.61","0.00","1.00","1.57","49.61","290.52"
"Tue Mar  1 08:04:39 2016","1.00","19.82","0.00","1.00","44.40","-1.00","1.00","1004.61","0.00","1.00","1.79","49.42","293.59"
"Tue Mar  1 08:05:13 2016","1.00","19.71","0.00","1.00","44.45","-1.00","1.00","1004.61","0.00","1.00","0.18","49.26","295.59"
"Tue Mar  1 08:05:47 2016","1.00","19.62","0.00","1.00","45.05","-1.00","1.00","1004.58","0.00","1.00","359.63","48.84","297.94"
"Tue Mar  1 08:06:21 2016","1.00","19.61","0.00","1.00","44.50","-1.00","1.00","1004.64","0.00","1.00","1.53","49.50","301.28"
"Tue Mar  1 08:06:55 2016","1.00","19.83","0.00","1.00","44.73","-1.00","1.00","1004.63","0.00","1.00","1.53","49.38","304.41"
"Tue Mar  1 08:07:29 2016","1.00","19.93","0.00","1.00","42.69","-1.00","1.00","1004.58","0.00","1.00","2.85","49.90","307.36"
"Tue Mar  1 08:08:03 2016","1.00","19.69","0.00","1.00","44.26","-1.00","1.00","1004.53","0.00","1.00","1.34","49.40","307.76"
"Tue Mar  1 08:08:38 2016","1.00","19.70","0.00","1.00","44.24","-1.00","1.00","1004.63","0.00","1.00","2.31","49.84","310.87"
"Tue Mar  1 08:09:12 2016","1.00","19.86","0.00","1.00","44.39","-1.00","1.00","1004.59","0.00","1.00","1.40","49.87","312.69"
"Tue Mar  1 08:09:46 2016","1.00","19.74","0.00","1.00","45.84","-1.00","1.00","1004.63","0.00","1.00","2.93","49.54","314.23"
"Tue Mar  1 08:10:20 2016","1.00","19.81","0.00","1.00","44.43","-1.00","1.00","1004.57","0.00","1.00","358.89","48.78","314.99"
"Tue Mar  1 08:10:54 2016","1.00","19.81","0.00","1.00","43.86","-1.00","1.00","1004.57","0.00","1.00","0.06","48.65","317.65"
"Tue Mar  1 08:11:28 2016","1.00","19.81","0.00","1.00","44.54","-1.00","1.00","1004.52","0.00","1.00","2.04","49.60","319.68"
"Tue Mar  1 08:12:02 2016","1.00","19.68","0.00","1.00","44.56","-1.00","1.00","1004.62","0.00","1.00","2.09","49.99","320.68"
"Tue Mar  1 08:12:37 2016","1.00","19.69","0.00","1.00","44.22","-1.00","1.00","1004.56","0.00","1.00","3.27","49.66","321.27"
"Tue Mar  1 08:13:11 2016","1.00","19.76","0.00","1.00","44.34","-1.00","1.00","1004.60","0.00","1.00","4.50","49.89","323.28"
"Tue Mar  1 08:13:45 2016","1.00","19.70","0.00","1.00","44.38","-1.00","1.00","1004.58","0.00","1.00","1.31","49.24","323.98"
"Tue Mar  1 08:14:19 2016","1.00","19.85","0.00","1.00","44.27","-1.00","1.00","1004.56","0.00","1.00","4.32","50.31","325.11"
"Tue Mar  1 08:14:53 2016","1.00","19.73","0.00","1.00","44.34","-1.00","1.00","1004.55","0.00","1.00","2.76","49.61","326.27"
"Tue Mar  1 08:15:27 2016","1.00","19.86","0.00","1.00","44.66","-1.00","1.00","1004.54","0.00","1.00","1.42","49.45","327.99"
"Tue Mar  1 08:16:01 2016","1.00","19.94","0.00","1.00","44.10","-1.00","1.00","1004.53","0.00","1.00","3.62","50.42","328.52"
"Tue Mar  1 08:16:35 2016","1.00","19.58","0.00","1.00","44.38","-1.00","1.00","1004.54","0.00","1.00","1.45","49.74","330.37"
"Tue Mar  1 08:17:09 2016","1.00","19.82","0.00","1.00","44.57","-1.00","1.00","1004.58","0.00","1.00","1.73","50.27","331.16"
"Tue Mar  1 08:17:43 2016","1.00","19.85","0.00","1.00","44.31","-1.00","1.00","1004.54","0.00","1.00","2.06","50.06","334.61"
"Tue Mar  1 08:18:18 2016","1.00","19.72","0.00","1.00","44.01","-1.00","1.00","1004.57","0.00","1.00","359.52","50.43","333.87"
"Tue Mar  1 08:18:52 2016","1.00","19.69","0.00","1.00","44.91","-1.00","1.00","1004.58","0.00","1.00","3.07","50.43","336.57"
"Tue Mar  1 08:19:26 2016","1.00","19.69","0.00","1.00","44.18","-1.00","1.00","1004.58","0.00","1.00","0.83","50.02","338.05"
"Tue Mar  1 08:20:00 2016","1.00","19.63","0.00","1.00","43.76","-1.00","1.00","1004.55","0.00","1.00","1.89","50.43","340.07"
"Tue Mar  1 08:20:34 2016","1.00","19.72","0.00","1.00","44.32","-1.00","1.00","1004.55","0.00","1.00","0.77","50.15","341.01"
"Tue Mar  1 08:21:08 2016","1.00","19.72","0.00","1.00","44.27","-1.00","1.00","1004.53","0.00","1.00","1.16","49.51","343.64"
"Tue Mar  1 08:21:42 2016","1.00","19.88","0.00","1.00","43.93","-1.00","1.00","1004.59","0.00","1.00","2.46","50.61","343.40"
"Tue Mar  1 08:22:17 2016","1.00","19.88","0.00","1.00","44.36","-1.00","1.00","1004.50","0.00","1.00","0.84","51.78","344.56"
"Tue Mar  1 08:22:51 2016","1.00","19.66","0.00","1.00","44.27","-1.00","1.00","1004.57","0.00","1.00","2.32","54.54","342.42"
"Tue Mar  1 08:23:25 2016","1.00","19.87","0.00","1.00","44.46","-1.00","1.00","1004.54","0.00","1.00","359.19","49.99","352.26"
"Tue Mar  1 08:23:59 2016","1.00","19.70","0.00","1.00","44.19","-1.00","1.00","1004.55","0.00","1.00","0.77","52.71","350.34"
"Tue Mar  1 08:24:33 2016","1.00","19.96","0.00","1.00","45.11","-1.00","1.00","1004.53","0.00","1.00","0.24","50.45","355.81"
"Tue Mar  1 08:25:07 2016","1.00","19.81","0.00","1.00","44.60","-1.00","1.00","1004.55","0.00","1.00","0.60","51.43","358.06"
"Tue Mar  1 08:25:41 2016","1.00","19.70","0.00","1.00","44.15","-1.00","1.00","1004.57","0.00","1.00","359.29","47.17","5.37"
"Tue Mar  1 08:26:15 2016","1.00","19.72","0.00","1.00","44.22","-1.00","1.00","1004.55","0.00","1.00","1.13","49.12","8.68"
"Tue Mar  1 08:26:50 2016","1.00","19.81","0.00","1.00","44.39","-1.00","1.00","1004.53","0.00","1.00","1.94","49.08","20.32"
"Tue Mar  1 08:27:24 2016","1.00","19.71","0.00","1.00","43.15","-1.00","1.00","1004.58","0.00","1.00","359.43","47.76","30.08"
"Tue Mar  1 08:27:58 2016","1.00","19.67","0.00","1.00","44.41","-1.00","1.00","1004.54","0.00","1.00","0.35","48.28","49.08"
"Tue Mar  1 08:28:32 2016","1.00","19.68","0.00","1.00","44.29","-1.00","1.00","1004.56","0.00","1.00","0.72","46.54","82.39"
"Tue Mar  1 08:29:06 2016","1.00","19.66","0.00","1.00","43.86","-1.00","1.00","1004.55","0.00","1.00","5.34","47.38","114.93"
"Tue Mar  1 08:29:40 2016","1.00","19.70","0.00","1.00","44.35","-1.00","1.00","1004.57","0.00","1.00","1.51","46.93","123.16"
"Tue Mar  1 08:30:14 2016","1.00","19.63","0.00","1.00","44.27","-1.00","1.00","1004.57","0.00","1.00","6.00","48.53","140.67"
"Tue Mar  1 08:30:48 2016","1.00","19.74","0.00","1.00","44.44","-1.00","1.00","1004.60","0.00","1.00","1.87","47.46","142.75"
"Tue Mar  1 08:31:22 2016","1.00","19.66","0.00","1.00","44.67","-1.00","1.00","1004.59","0.00","1.00","2.42","47.78","148.68"
"Tue Mar  1 08:31:57 2016","1.00","19.67","0.00","1.00","45.37","-1.00","1.00","1004.54","0.00","1.00","2.72","47.62","153.27"
"Tue Mar  1 08:32:31 2016","1.00","19.97","0.00","1.00","44.67","-1.00","1.00","1004.56","0.00","1.00","0.79","46.00","151.89"
"Tue Mar  1 08:33:05 2016","1.00","19.71","0.00","1.00","44.43","-1.00","1.00","1004.56","0.00","1.00","2.70","49.38","159.82"
"Tue Mar  1 08:33:39 2016","1.00","19.76","0.00","1.00","45.44","-1.00","1.00","1004.56","0.00","1.00","2.30","49.09","159.98"
"Tue Mar  1 08:34:13 2016","1.00","19.65","0.00","1.00","44.11","-1.00","1.00","1004.54","0.00","1.00","2.41","47.99","161.18"
"Tue Mar  1 08:34:47 2016","1.00","19.67","0.00","1.00","44.72","-1.00","1.00","1004.56","0.00","1.00","2.04","49.21","163.95"
"Tue Mar  1 08:35:21 2016","1.00","19.69","0.00","1.00","44.58","-1.00","1.00","1004.54","0.00","1.00","3.60","47.90","163.36"
"Tue Mar  1 08:35:55 2016","1.00","19.72","0.00","1.00","44.55","-1.00","1.00","1004.58","0.00","1.00","2.94","47.64","164.97"
"Tue Mar  1 08:36:29 2016","1.00","19.72","0.00","1.00","44.33","-1.00","1.00","1004.55","0.00","1.00","2.14","46.81","164.08"
"Tue Mar  1 08:37:03 2016","1.00","19.67","0.00","1.00","44.39","-1.00","1.00","1004.58","0.00","1.00","1.89","48.49","167.25"
"Tue Mar  1 08:37:37 2016","1.00","19.71","0.00","1.00","43.96","-1.00","1.00","1004.56","0.00","1.00","1.66","48.61","168.13"
"Tue Mar  1 08:38:11 2016","1.00","19.57","0.00","1.00","44.41","-1.00","1.00","1004.54","0.00","1.00","4.77","49.39","169.98"
"Tue Mar  1 08:38:45 2016","1.00","19.70","0.00","1.00","44.82","-1.00","1.00","1004.55","0.00","1.00","3.28","48.20","169.44"
"Tue Mar  1 08:39:20 2016","1.00","19.71","0.00","1.00","44.23","-1.00","1.00","1004.58","0.00","1.00","4.91","49.47","170.84"
